1,970.87,0
2,969.45,31.64
3,969.89,38
4,967.54,24.19
5,967.54,50.22
6,967.32,33.48
7,967.12,50.13
8,967.12,24.38
9,965.91,22.84
10,962.56,35.08
11,973.89,53.34
12,973.89,21.33
13,973.84,38.13
14,973.82,45.53
15,973.72,73.2
16,976.13,106.59
17,977.16,65.48
18,981.66,83.38
19,957.86,91.51
20,956.88,97.22
21,956.71,106.66
22,952.86,59.41
23,952.59,74.54
24,952.93,97.67
25,968.52,97.42
26,982.04,45.67
27,984.14,48.81
28,996.42,47.33
29,997.48,56.31
30,1001.75,77.66
31,1053.88,77.39
32,1053.88,51.26
33,1061.65,65.36
34,1061.4,50.39
35,1061.4,63.76
36,1064.33,128.61
37,1061.47,25.8
38,1062.4,28.79
39,993.97,22.92
40,973.74,25.81
41,974.08,106.9
42,994.88,86.97
43,996.18,74.66
44,992.68,88.37
45,992.87,94.26
46,987.65,109.77
47,987.74,89.87
48,981.84,106.57
49,996.95,101.82
50,1011.19,50.4
51,1012.92,44.08
52,1019.6,42.51
53,1022.73,51.62
54,1031.77,87.11
55,1081.98,57.44
56,1082.36,56.39
57,1089.61,45.42
58,1089.61,63.65
59,1089.82,70.01
60,1086.47,126.75
61,1082.52,33.52
62,1083.12,22.8
63,1007.85,24.27
64,1004.59,19.65
65,1003.22,26.94
66,1003.22,33.17
67,1002.44,85.43
68,1017.71,98.38
69,1022.91,79.2
70,1024.09,86.71
71,1023.96,90.33
72,1027.82,92.75
73,1015.67,78.91
74,1009.38,73.33
75,1033.59,65.35
76,1039.28,41.12
77,1050.24,45.71
78,1052.95,53.28
79,1051.36,65.53
80,1102.34,86.8
81,1102.59,61.06
82,1109.78,71.87
83,1109.78,48.56
84,1109.78,54.53
85,1109.76,110.8
86,1113.63,56.88
87,1114.7,31.92
88,1114.29,35.04
89,1037.82,32.07
90,1039.33,24.37
91,1039.33,24.46
92,1032.82,25.43
93,1027.68,16.69
94,1027.68,24.33
95,1027.68,31.97
96,1029.86,27.06
97,1029.86,27.36
98,1029.89,22.88
99,1029.89,21.31
100,1029.89,24.31
101,1034,100.69
102,1050.27,102.76
103,1053.96,69.81
104,1051.92,103.53
105,1051.8,89.71
106,1053.3,111.88
107,1053.7,87.62
108,1044.05,85.14
109,1065.76,56.37
110,1067.8,42.64
111,1079.05,51.66
112,1079.88,56.16
113,1079.84,82.24
114,1144.24,85.8
115,1144.45,76.17
116,1141.55,106.33
117,1142.21,18.29
118,1142.74,30.38
119,1069.07,19.64
120,1065.68,53.1
121,1072.89,115.73
122,1077.2,91.61
123,1069.24,91.29
124,1069.03,74.39
125,1070.8,75.53
126,1068.13,98.87
127,1063.89,98.62
128,1061.87,93.08
129,1092.3,67.4
130,1098.68,41.07
131,1107.27,62.16
132,1109.76,51.74
133,1110.61,54.87
134,1167.2,82.39
135,1167.08,56.15
136,1174.13,51.66
137,1173.53,53.35
138,1173.64,65.52
139,1173.96,104.59
140,1161.83,47.32
141,1162.4,16.79
142,1162.38,15.22
143,1080.04,15.28
144,1080.36,22.86
145,1080.49,27.2
146,1078.12,13.72
147,1077.68,16.69
148,1077.34,22.68
149,1103.62,48.11
150,1110,17.94
151,1121.58,23.92
152,1121.04,16.68
153,1121.07,21.21
154,1169.46,86.61
155,1174.57,30.97
156,1174.57,95.84
157,1181.04,110.34
158,1181.18,18.91
159,1165.88,10.54
160,1133.37,12.03
161,1131.5,16.62
162,1160.37,56.39
163,1166.94,55.42
164,1174.89,127.3
165,1172.33,33.42
166,1173.71,73.12
167,1168.08,34.97
168,1169.79,41.29
169,1165.79,27.43
170,1165.29,30.48
171,1164.1,42.67
172,1159.23,36.69
173,1159.32,35.03
174,1159.52,30.12
175,1159.2,25.57
176,1158.8,32.08
177,1158.96,28.97
178,1163.56,106.9
179,1166.3,83.89
180,1166.63,84.14
181,1167.71,103.25
182,1145.04,100.36
183,1144.82,102.07
184,1139.99,91.57
185,1135.41,94.46
186,1134.76,99.61
187,1138.54,98.36
188,1162.29,51.72
189,1167.99,31.86
190,1179.03,54.87
191,1179.81,48.69
192,1179.81,76.03
193,1236.94,70.14
194,1237.31,54.71
195,1244.76,62.77
196,1249.61,129.46
197,1249.49,28.85
198,1249.54,21.14
199,1184.15,32.03
200,1173.07,33.49
201,1172.05,108.69
202,1184.72,94.11
203,1185.46,82.22
204,1181.9,97.63
205,1182.12,102.57
206,1172.72,104.93
207,1171.85,113.55
208,1166.34,115.54
209,1196.22,89.21
210,1200.54,56.91
211,1197.75,41.21
212,1210.86,59.06
213,1212.61,69.9
214,1269.12,94.49
215,1265.83,125.62
216,1265.6,18.33
217,1265.69,21.31
218,1202.39,19.85
219,1202.39,27.39
220,1187.56,30.31
221,1183.55,32.07
222,1183.83,113.07
223,1200.84,86.32
224,1200.91,57.32
225,1197.76,86.77
226,1199.51,98.44
227,1200.95,93.07
228,1200.94,84.15
229,1217.24,50.41
230,1223,36.58
231,1231.93,44.25
232,1231.72,41.55
233,1235.65,87.56
234,1290.31,65.2
235,1290.68,52.85
236,1297.9,45.7
237,1297.9,51.58
238,1297.9,61.97
239,1297.32,126.65
240,1293,27.45
241,1288.41,42.42
242,1257.73,24.33
243,1204.63,27.46
244,1208.86,24.38
245,1208.49,18.3
246,1205.74,21.27
247,1205.37,19.82
248,1205.37,25.85
249,1204.87,31.99
250,1207.62,33.53
251,1207.62,19.86
252,1207.66,32.02
253,1207.59,24.42
254,1208.36,25.69
255,1212.27,103.03
256,1225.53,106.71
257,1228.82,69.63
258,1224.82,103.06
259,1222.25,86.52
260,1225.22,92.45
261,1225.47,85.3
262,1221.12,97.75
263,1249.17,73.28
264,1251.46,39.71
265,1264.21,44.01
266,1273.32,85.44
267,1322.48,99.03
268,1318.77,95.16
269,1320.16,13.62
270,1320.33,19.82
271,1243.5,16.8
272,1243.5,74.18
273,1256.44,100.72
274,1256.23,92.65
275,1252.04,91.79
276,1251.71,69.81
277,1254.47,65.45
278,1251,80.4
279,1248.81,80.86
280,1259.8,91.05
281,1273.55,51.71
282,1275.61,44.18
283,1287.46,48.59
284,1289.73,71.56
285,1290.19,75.39
286,1342.18,74.2
287,1342.55,53.32
288,1349.79,48.73
289,1349.4,62.36
290,1349.4,66.95
291,1344.37,129.18
292,1340.89,15.04
293,1341.55,16.75
294,1258.57,16.68
295,1256.87,12.2
296,1255.88,10.62
297,1254.19,19.8
298,1253.37,31.95
299,1253.86,22.83
300,1253.24,15.28
301,1252.71,19.78
302,1275.64,38.22
303,1276.85,10.66
304,1293.38,29.87
305,1294.6,19.79
306,1294.62,27.48
307,1294.62,19.87
308,1283.8,18.31
309,1282.8,16.8
310,1282.17,15.25
311,1290.24,56.45
312,1353.51,53.27
313,1353.51,22.9
314,1353.51,33.55
315,1352.84,36.61
316,1352.85,91.53
317,1352.85,109.32
318,1332.84,28.89
319,1332.16,16.8
320,1295.07,9.15
321,1294.88,12.23
322,1294.88,22.61
323,1332.62,54.57
324,1343.99,74.3
325,1360.76,94.35
326,1360.58,66.93
327,1362.03,41.24
328,1355.77,31.97
329,1347.27,30.56
330,1347.29,41.14
331,1341.27,22.91
332,1340.31,22.89
333,1339.6,33.48
334,1339.6,39.61
335,1340.18,36.44
336,1336.32,35.07
337,1336.14,30.41
338,1336.26,27.32
339,1336.26,21.34
340,1335.96,27.41
341,1335.96,43.84
342,1335.79,55.77
343,1339.96,106.59
344,1340.33,75.92
345,1340.5,92.93
346,1313.83,108.3
347,1308.47,95.7
348,1311.22,104.92
349,1311.12,90.97
350,1304.97,103.29
351,1308.34,89.83
352,1333.66,70.96
353,1339.05,44.3
354,1349.82,44.07
355,1350.72,58.05
356,1416.79,109.79
357,1416.4,68.55
358,1420.78,120.06
359,1420.78,31.95
360,1416.04,35.12
361,1343.68,33.55
362,1338.3,41.93
363,1337.44,109.52
364,1339.06,95.54
365,1340.18,89.12
366,1336.08,93.82
367,1335.89,102.05
368,1338.52,99.11
369,1337.67,94.38
370,1335.63,108.93
371,1364.35,81
372,1370.11,53.18
373,1365.9,40.83
374,1379.57,51.93
375,1442.68,100.31
376,1443.37,45.7
377,1443.67,58.54
378,1443.91,77.16
379,1439.4,113.86
380,1439.42,25.93
381,1435.77,36.44
382,1356.11,24.22
383,1356.11,24.37
384,1356.02,33.5
385,1349.77,51.49
386,1352.38,103.56
387,1351.3,97.38
388,1347.15,74.63
389,1347.72,80.59
390,1343.57,97.87
391,1339.32,86.89
392,1334.94,73.11
393,1355.9,102.06
394,1378.14,63.74
395,1383.77,39.56
396,1406.43,46.95
397,1407.58,53.25
398,1453.41,98.88
399,1454.05,54.54
400,1454.05,56.29
401,1461.07,60.65
402,1461.07,54.75
403,1461.07,99.23
404,1452.41,96.28
405,1452.41,24.15
406,1447.32,22.88
407,1369.3,25.66
408,1376.67,22.88
409,1374.25,21.37
410,1372.12,32.07
411,1371.03,32.08
412,1370.53,27.51
413,1370.53,30.54
414,1365.56,25.89
415,1372.69,25.95
416,1372.69,19.79
417,1372.74,29.01
418,1372.56,24.41
419,1372.56,50.1
420,1381.23,119.24
421,1390.58,92.86
422,1389.4,96
423,1389.4,98.69
424,1389.21,106.72
425,1391.23,91.51
426,1390.73,86
427,1411.56,98.31
428,1409.36,36.42
429,1415.69,36.46
430,1428.89,52.7
431,1431.77,59.5
432,1482.11,98.87
433,1483.27,63.31
434,1483.65,59.22
435,1490.66,46.66
436,1490.66,50.47
437,1490.87,78.22
438,1477.73,109.22
439,1472.9,15.24
440,1474.17,21.37
441,1400.54,21.06
442,1398.79,62.44
443,1410.79,123.87
444,1418.09,89.98
445,1414,111.34
446,1412.81,83.44
447,1415.31,75.47
448,1411.59,85.42
449,1411.73,100.9
450,1439.87,91.56
451,1435.98,47.19
452,1442.32,42.73
453,1455.62,59.58
454,1456.91,56.4
455,1509.43,106.79
456,1509.58,62.31
457,1509.96,53.43
458,1517.62,67.21
459,1517.53,56.41
460,1517.61,74.27
461,1506.86,123.43
462,1507.3,15.02
463,1507.4,15.26
464,1435.3,24.46
465,1431.14,6.11
466,1431.48,22.88
467,1427.4,16.78
468,1424.94,19.76
469,1425.32,13.73
470,1421.25,25.79
471,1431.96,49.64
472,1445.47,24.43
473,1451.23,19.78
474,1462.49,19.24
475,1462.34,19.43
476,1462.34,61.06
477,1514.97,106.48
478,1514.99,116.21
479,1513.81,42.83
