1,736.38,0
2,732.72,24.39
3,772.34,88.57
4,775.35,40.56
5,775.43,57.51
6,779.26,63.98
7,777.04,37.96
8,778.49,65.47
9,777.35,67.69
10,781.73,51.52
11,779.67,42.43
12,779.57,55.99
13,779.51,39.52
14,780.27,95.8
15,783.02,125.52
16,783.13,58.81
17,785.81,89.77
18,782.48,87.17
19,782.62,74.41
20,781.13,75.21
21,781.07,81.16
22,781.04,84.03
23,778.76,115.83
24,778.51,80.44
25,798.29,98.37
26,810.88,50.06
27,816.17,53.05
28,827.39,91.86
29,882.24,100.54
30,877.28,144.58
31,878.05,27.45
32,869.7,36.39
33,799.05,47.07
34,799.05,51.53
35,799.46,126.62
36,815.62,101.8
37,812.04,69.68
38,811.7,95.63
39,810.13,74.6
40,812.63,96.79
41,813.01,83.45
42,809.44,89.41
43,824.52,110.05
44,838.59,43.29
45,843.86,48.88
46,853.78,42.65
47,854.99,47.03
48,867.88,106.14
49,915.52,66.75
50,915.52,62.44
51,923.21,51.7
52,923.11,57.95
53,919.93,68.63
54,914.93,144.12
55,910.64,54.61
56,912.14,22.82
57,837.48,31.93
58,831.22,33.35
59,830.97,28.97
60,830.97,28.86
61,830.46,97.97
62,846.98,115.29
63,849.9,45.7
64,846.18,72.86
65,846.03,87.83
66,850.57,99.05
67,846.44,69.95
68,860.56,89.31
69,870.79,30.43
70,872.96,45.76
71,884.04,48.77
72,883.55,51.59
73,892.34,89.82
74,940.6,106.55
75,942.54,121.9
76,942.54,19.79
77,942.17,41.18
78,866.58,39.67
79,866.58,35.07
80,862.59,35.03
81,860.02,42.64
82,857.67,30.47
83,857.67,27.51
84,857.67,22.74
85,857.29,37.96
86,860.04,32.06
87,860.04,24.38
88,860.09,36.56
89,859.79,28.94
90,860.11,60.93
91,864.24,122.59
92,879.82,77.59
93,877.16,51.82
94,877.16,85.09
95,876.32,101.79
96,873.05,88
97,874.13,73.02
98,869.66,123.42
99,895.11,50.23
100,898.77,33.18
101,909.59,44.06
102,911.85,63.78
103,919.86,86.78
104,975.35,71.64
105,975.48,100.69
106,974.89,134.42
107,970.08,29.01
108,970.28,25.99
109,891.61,31.97
110,891.5,61
111,892,142.66
112,904,88.29
113,904.04,80.76
114,904.05,79.18
115,901.52,74.6
116,900.5,85.22
117,896.29,85.15
118,895.62,103.8
119,924.15,65.47
120,926.03,31.87
121,938.75,28.99
122,941.4,30.24
123,945.42,56.2
124,994.57,76.34
125,994.83,62.51
126,1002.18,45.54
127,1001.98,51.64
128,1002.48,50.35
129,1002.6,123.7
130,994.59,80.78
131,989.23,19.79
132,950.34,27.19
133,907.02,48.64
134,907.64,33.55
135,907.64,41.17
136,905.65,21.37
137,912.4,39.46
138,930.52,35.09
139,936.6,24.42
140,945.18,48.84
141,945.22,27.33
142,945.28,47.29
143,1011.69,105.25
144,1011.69,158.54
145,1011.79,116.9
146,1011.82,79.48
147,1004.48,50.26
148,1000.71,135.84
149,996.01,165.26
150,1010.26,114.27
151,1016.52,56.52
152,1010.16,54.95
153,1010.25,80.15
154,1009.43,140.9
155,1009.43,41.19
156,1006.18,24.42
157,994.46,65.79
158,1005.03,92.84
159,1000.96,162.27
160,1007.03,91.45
161,1004.46,38.05
162,1004.5,56.34
163,1007.14,31.96
164,1007.19,59.63
165,1005.94,60.8
166,1004.88,83.65
167,1004.36,62.6
168,1014.59,54.83
169,1012.32,28.84
170,1012.07,31.94
171,1011.92,33.33
172,1010.98,120.39
173,1014.35,103.34
174,1014.26,85.34
175,1014.27,95.26
176,988.42,80.49
177,987.27,111.99
178,987.26,76.06
179,986.13,95.12
180,985.8,92.56
181,1000.9,97.65
182,1014.46,41.2
183,1019.84,27.45
184,1030.61,47.18
185,1031.33,32.04
186,1039.23,102.15
187,1088.27,56.49
188,1088.27,39.64
189,1093.55,61.16
190,1093.3,42.42
191,1093.3,67.55
192,1091.55,154.37
193,1091.55,50.34
194,1091.55,50.45
195,1009.03,39.6
196,1008.43,54.67
197,1007.96,127.74
198,1023.4,101.94
199,1022.61,75.01
200,1014.61,79.08
201,1014.61,83.35
202,1017.78,97.15
203,1017.75,97.87
204,1006.64,109.27
205,1006.77,94.53
206,1039.57,96.12
207,1045.32,35.05
208,1045.32,36.43
209,1053.87,42.58
210,1056.37,41.03
211,1109.72,112.67
212,1110.36,54.98
213,1110.36,58.5
214,1117.09,42.66
215,1117.09,36.59
216,1117.09,103.24
217,1112,112.4
218,1112,24.41
219,1107.48,31.97
220,1030.33,25.92
221,1029.74,30
222,1029.65,24.43
223,1027.55,76.19
224,1036.86,120.94
225,1041.04,62.3
226,1041.38,65.49
227,1041.41,81.87
228,1044.11,99
229,1040.12,85.11
230,1045.61,112.9
231,1061.38,36.61
232,1064.45,31.98
233,1075.55,41.25
234,1076.61,45.72
235,1089.39,99.12
236,1138.19,50.23
237,1138.19,48.67
238,1142.45,45.73
239,1142.35,51.46
240,1142.4,53.35
241,1142.42,129.9
242,1137.17,48.69
243,1137.17,32.03
244,1057.56,42.73
245,1056.32,27.46
246,1059.57,24.43
247,1059.41,32.1
248,1055.48,30.52
249,1055.11,29.08
250,1055.11,35.09
251,1055.14,33.62
252,1057.89,51.99
253,1057.89,32
254,1057.89,30.53
255,1057.89,38.09
256,1057.89,45.73
257,1060.89,128.36
258,1079.41,102
259,1079.68,73.2
260,1075.68,100.71
261,1074.68,94.19
262,1073.54,97.14
263,1073.54,72.7
264,1095.94,90.01
265,1095.94,31.68
266,1102.22,68.59
267,1113.29,44.11
268,1165.25,109.92
269,1169.27,152.37
270,1169.27,34.94
271,1164.4,41.26
272,1105.25,27.41
273,1089.02,54.99
274,1088.95,108.05
275,1107.76,96.16
276,1109.35,69.89
277,1105.21,79.2
278,1103.05,71.63
279,1100.3,78
280,1100.79,85.26
281,1094.91,91.51
282,1121.41,59.08
283,1122.51,38.03
284,1135.4,39.68
285,1137.54,48.85
286,1141.45,93.1
287,1198.34,84.72
288,1204.71,57.48
289,1205.38,144.41
290,1204.23,35.04
291,1200.27,54.92
292,1141.14,54.91
293,1121,36.43
294,1117.09,33.5
295,1117.1,27.44
296,1134.28,68.6
297,1134.28,38.19
298,1151.48,35.03
299,1151.79,32.13
300,1151.82,27.39
301,1169.52,109.95
302,1201.86,124.94
303,1211.26,134.14
304,1217.94,79.56
305,1222.77,69.56
306,1222.84,146.01
307,1215.62,84.11
308,1208.9,89.76
309,1206.36,66.36
310,1201.3,57.81
311,1195.68,29.05
312,1195.11,36.64
313,1193.23,51.89
314,1188.51,51.72
315,1187.76,56.42
316,1185.33,57.74
317,1185.33,35.11
318,1185.33,36.44
319,1185.3,45.65
320,1185.46,94.69
321,1192.54,119.07
322,1192.57,60.99
323,1192.4,106.89
324,1171.34,80.85
325,1169.46,80.73
326,1166.35,101.35
327,1163.82,89.79
328,1159.72,109.79
329,1158.35,79.11
330,1188.54,73.34
331,1195.09,36.57
332,1195.09,36.67
333,1205.88,39.65
334,1206.6,58.09
335,1263.69,96.21
336,1263.56,51.91
337,1263.25,54.86
338,1268.64,48.77
339,1268.64,39.72
340,1268.57,93.94
341,1268.57,127.76
342,1268.57,30.51
343,1268.57,28.94
344,1195.27,27.51
345,1183.86,76.29
346,1195.06,135.79
347,1202.44,65.56
348,1198.68,57.58
349,1198.05,94.44
350,1199.82,75.9
351,1193.06,106.75
352,1191.81,87.88
353,1191.56,108.95
354,1215.55,91.45
355,1215.85,36.66
356,1221.61,31.98
357,1232.27,39.65
358,1232.52,32.1
359,1290.23,103.72
360,1290.11,38.23
361,1290.38,50.27
362,1296.73,48.8
363,1296.73,33.62
364,1295.61,71.76
365,1287.6,140.49
366,1287.6,27.5
367,1287.6,24.46
368,1203.04,21.31
369,1203.04,34.84
370,1202.91,38.17
371,1201.11,39.66
372,1200.98,122.3
373,1202.57,84.01
374,1203.55,55.01
375,1200.96,74.43
376,1197.73,94.15
377,1194.35,88.51
378,1190.72,66.99
379,1225.91,116.03
380,1232.45,22.85
381,1250.63,37.97
382,1251.78,41.07
383,1254,57.92
384,1302.64,103.49
385,1308.04,78.62
386,1306.7,135.24
387,1306.49,39.72
388,1306.5,45.68
389,1230.01,27.46
390,1226.01,27.33
391,1227.32,24.36
392,1226.82,48.52
393,1224.12,50.2
394,1222.3,24.33
395,1222.3,33.55
396,1222.05,50.17
397,1225.99,35.14
398,1225.99,41.13
399,1226.01,38.11
400,1225.93,28.98
401,1225.95,42.7
402,1228.94,136.08
403,1247.77,88.49
404,1247.81,62.26
405,1243.81,88.23
406,1243.62,71.79
407,1243.7,105.15
408,1239.7,87.59
409,1238.08,91.15
410,1262.06,65.3
411,1263.3,35.13
412,1275.58,50.92
413,1276.91,42.66
414,1275.98,73.31
415,1333.16,76.3
416,1333.54,59.23
417,1341.02,51.61
418,1340.44,54.58
419,1340.61,43.86
420,1340.65,141.64
421,1336.46,61.05
422,1336.74,39.08
423,1332.45,21.33
424,1256.68,33.6
425,1257.81,118.91
426,1273.02,99.49
427,1274.4,87.82
428,1270.2,80.55
429,1270.13,86.69
430,1273.06,69.88
431,1269.58,83.98
432,1264.5,87.93
433,1290.85,68.46
434,1290.85,32.03
435,1296.61,44.14
436,1307.8,49.46
437,1309.66,56.36
438,1361.34,99.29
439,1361.96,68.7
440,1361.96,36.52
441,1368.09,42.61
442,1368.09,38.06
443,1368.09,91
444,1366.81,128.27
445,1362.36,21.37
446,1362.94,22.92
447,1288.68,25.86
448,1287.62,18.21
449,1287.39,16.77
450,1284.76,21.36
451,1283.41,15.2
452,1283.04,25.82
453,1279.62,59.49
454,1280.46,39.8
455,1280.35,44.25
456,1276.12,25.98
457,1276.12,33.58
458,1299.12,61.07
459,1304.5,32.08
460,1315.91,38.7
461,1315.59,29.05
462,1315.82,31.76
463,1368.54,122.15
464,1368.38,164.48
465,1385.68,105.25
466,1385.55,36.57
